Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [111]
[112]    0.0    0.00    0.00       2         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [112]
                0.00    0.00       2/4           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [99]
                0.00    0.00       2/2           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [113]
-----------------------------------------------
                0.00    0.00       2/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [112]
[113]    0.0    0.00    0.00       2         std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [113]
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [109]
-----------------------------------------------
                0.00    0.00       1/2           std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [143]
                0.00    0.00       1/2           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
[114]    0.0    0.00    0.00       2         std::thread::_State::_State() [114]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[115]    0.0    0.00    0.00       2         std::thread::~thread() [115]
                0.00    0.00       2/2           std::thread::joinable() const [104]
-----------------------------------------------
                0.00    0.00       2/2           void std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [28]
[116]    0.0    0.00    0.00       2         std::remove_reference<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&>::type&& std::move<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&>(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&) [116]
-----------------------------------------------
                0.00    0.00       2/2           std::thread::joinable() const [104]
[117]    0.0    0.00    0.00       2         std::operator==(std::thread::id, std::thread::id) [117]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[118]    0.0    0.00    0.00       1         check_args(int, char**) [118]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[119]    0.0    0.00    0.00       1         keep_the_camera_open() [119]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_time_mode [159]
[120]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0() [120]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[121]    0.0    0.00    0.00       1         test() [121]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[122]    0.0    0.00    0.00       1         sf::ContextSettings::ContextSettings(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, bool) [122]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::operator std::mutex&() const [124]
[123]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex>::get() const [123]
-----------------------------------------------
                0.00    0.00       1/1           void std::__invoke_impl<void, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::__invoke_other, void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [30]
[124]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex>::operator std::mutex&() const [124]
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::get() const [123]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&) [131]
[125]    0.0    0.00    0.00       1         std::_Head_base<0ul, void (*)(std::mutex&), false>::_M_head(std::_Head_base<0ul, void (*)(std::mutex&), false>&) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
[126]    0.0    0.00    0.00       1         std::_Head_base<0ul, void (*)(std::mutex&), false>::_Head_base(void (* const&)(std::mutex&)) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [133]
[127]    0.0    0.00    0.00       1         std::_Head_base<0ul, main::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, main::{lambda()#1}, false>&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#1}>::_Tuple_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [134]
[128]    0.0    0.00    0.00       1         std::_Head_base<0ul, main::{lambda()#1}, false>::_Head_base<main::{lambda()#1}>(main::{lambda()#1}&&) [128]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >&) [135]
[129]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_M_head(std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>&) [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_Tuple_impl<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [136]
[130]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_Head_base<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [130]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
-----------------------------------------------
                0.00    0.00       1/1           void (*&std::__get_helper<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&))(std::mutex&) [150]
[131]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&) [131]
                0.00    0.00       1/1           std::_Head_base<0ul, void (*)(std::mutex&), false>::_M_head(std::_Head_base<0ul, void (*)(std::mutex&), false>&) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [139]
[132]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_Tuple_impl<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [136]
                0.00    0.00       1/5           void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
                0.00    0.00       1/1           std::_Head_base<0ul, void (*)(std::mutex&), false>::_Head_base(void (* const&)(std::mutex&)) [126]
-----------------------------------------------
                0.00    0.00       1/1           main::{lambda()#1}& std::__get_helper<0ul, main::{lambda()#1}>(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [151]
[133]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, main::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [133]
                0.00    0.00       1/1           std::_Head_base<0ul, main::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, main::{lambda()#1}, false>&) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<main::{lambda()#1}>::tuple<main::{lambda()#1}, true, true>(main::{lambda()#1}&&) [140]
[134]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, main::{lambda()#1}>::_Tuple_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [134]
                0.00    0.00       1/1           std::_Head_base<0ul, main::{lambda()#1}, false>::_Head_base<main::{lambda()#1}>(main::{lambda()#1}&&) [128]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>& std::__get_helper<1ul, std::reference_wrapper<std::mutex>>(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex>>&) [152]
[135]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >&) [135]
                0.00    0.00       1/1           std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_M_head(std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>&) [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
[136]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_Tuple_impl<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [136]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/1           std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_Head_base<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::reference_wrapper<std::mutex&, void, std::mutex*>(std::mutex&) [138]
[137]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex>::_S_fun(std::mutex&) [137]
                0.00    0.00       1/1           std::mutex* std::__addressof<std::mutex>(std::mutex&) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex> std::ref<std::mutex>(std::mutex&) [156]
[138]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex>::reference_wrapper<std::mutex&, void, std::mutex*>(std::mutex&) [138]
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::_S_fun(std::mutex&) [137]
                0.00    0.00       1/1           std::mutex& std::forward<std::mutex&>(std::remove_reference<std::mutex&>::type&) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [145]
[139]    0.0    0.00    0.00       1         std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [139]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/5           void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_Invoker<main::{lambda()#1}>(main::{lambda()#1}&&) [146]
[140]    0.0    0.00    0.00       1         std::tuple<main::{lambda()#1}>::tuple<main::{lambda()#1}, true, true>(main::{lambda()#1}&&) [140]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#1}>::_Tuple_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
[141]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
                0.00    0.00       1/2           std::thread::_State::_State() [114]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/5           void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
                0.00    0.00       1/1           std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [145]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::~_State_impl() [178]
[142]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::~_State_impl() [142]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
[143]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [143]
                0.00    0.00       1/2           std::thread::_State::_State() [114]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
                0.00    0.00       1/1           std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_Invoker<main::{lambda()#1}>(main::{lambda()#1}&&) [146]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::~_State_impl() [179]
[144]    0.0    0.00    0.00       1         std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::~_State_impl() [144]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
[145]    0.0    0.00    0.00       1         std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [145]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/1           std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [139]
                0.00    0.00       1/5           void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
-----------------------------------------------
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [143]
[146]    0.0    0.00    0.00       1         std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_Invoker<main::{lambda()#1}>(main::{lambda()#1}&&) [146]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
                0.00    0.00       1/1           std::tuple<main::{lambda()#1}>::tuple<main::{lambda()#1}, true, true>(main::{lambda()#1}&&) [140]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[147]    0.0    0.00    0.00       1         std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
                0.00    0.00       1/4           std::thread::id::id() [100]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
                0.00    0.00       1/5           void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
                0.00    0.00       1/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [107]
                0.00    0.00       1/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[148]    0.0    0.00    0.00       1         std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
                0.00    0.00       1/4           std::thread::id::id() [100]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
                0.00    0.00       1/1           std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [143]
                0.00    0.00       1/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [107]
                0.00    0.00       1/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::_S_fun(std::mutex&) [137]
[149]    0.0    0.00    0.00       1         std::mutex* std::__addressof<std::mutex>(std::mutex&) [149]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [153]
[150]    0.0    0.00    0.00       1         void (*&std::__get_helper<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&))(std::mutex&) [150]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type&& std::get<0ul, main::{lambda()#1}>(std::tuple<main::{lambda()#1}>&&) [154]
[151]    0.0    0.00    0.00       1         main::{lambda()#1}& std::__get_helper<0ul, main::{lambda()#1}>(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [151]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, main::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<1ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [155]
[152]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex>& std::__get_helper<1ul, std::reference_wrapper<std::mutex>>(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex>>&) [152]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >&) [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [28]
[153]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [153]
                0.00    0.00       1/3           void (*&&std::forward<void (*)(std::mutex&)>(std::remove_reference<void (*)(std::mutex&)>::type&))(std::mutex&) [103]
                0.00    0.00       1/1           void (*&std::__get_helper<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&))(std::mutex&) [150]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [2]
[154]    0.0    0.00    0.00       1         std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type&& std::get<0ul, main::{lambda()#1}>(std::tuple<main::{lambda()#1}>&&) [154]
                0.00    0.00       1/9           main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
                0.00    0.00       1/1           main::{lambda()#1}& std::__get_helper<0ul, main::{lambda()#1}>(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [151]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [28]
[155]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<1ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [155]
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>& std::__get_helper<1ul, std::reference_wrapper<std::mutex>>(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex>>&) [152]
                0.00    0.00       1/10          std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[156]    0.0    0.00    0.00       1         std::reference_wrapper<std::mutex> std::ref<std::mutex>(std::mutex&) [156]
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::reference_wrapper<std::mutex&, void, std::mutex*>(std::mutex&) [138]
-----------------------------------------------
                0.00    0.00       1/1           void std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_M_invoke<0ul>(std::_Index_tuple<0ul>) [2]
[157]    0.0    0.00    0.00       1         std::remove_reference<std::tuple<main::{lambda()#1}>&>::type&& std::move<std::tuple<main::{lambda()#1}>&>(std::tuple<main::{lambda()#1}>&) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::reference_wrapper<std::mutex>::reference_wrapper<std::mutex&, void, std::mutex*>(std::mutex&) [138]
[158]    0.0    0.00    0.00       1         std::mutex& std::forward<std::mutex&>(std::remove_reference<std::mutex&>::type&) [158]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2023 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [118] check_args(int, char**) [109] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [114] std::thread::_State::_State()
  [18] isRedPixel(RGBPixel)  [133] std::_Tuple_impl<0ul, main::{lambda()#1}>::_M_head(std::_Tuple_impl<0ul, main::{lambda()#1}>&) [28] void std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>)
